id,prediction,groundtruth,similarity,label
702346470607888384,19,1,-0.0009775276994332671,1
702348277350580224,19,1,-0.0006794285145588219,1
702351920233492481,19,2,-0.0003662773233372718,1
702355008038154242,19,14,0.9993672966957092,1
702364366335819777,19,14,0.9991843104362488,1
702367466618556416,19,1,-0.0005353204323910177,1
702368191834689537,19,3,-0.0005849095177836716,1
702382784518733824,19,0,-0.0007541329832747579,1
702386562970030080,4,4,0.7209497690200806,1
702392440876101632,19,10,0.9991031289100647,1
702395243912683520,8,7,0.9999926090240479,1
702399037216047104,5,14,0.9999931454658508,1
702400426616995840,19,9,0.9991142153739929,1
702493957335330817,8,0,-0.0001242363068740815,1
702496606168489984,5,14,0.9999935626983643,1
702503868400205824,19,4,-0.002132236957550049,1
702522310293594112,14,7,0.9993232488632202,1
702522939854483456,16,12,0.9999948740005493,1
702542972793987072,19,0,-0.00036675730370916426,1
702548584923860992,19,2,-0.0007293184753507376,1
702561940543942656,13,14,0.9999939799308777,1
702577725224022016,14,8,0.9994885921478271,1
702593252894121984,19,19,0.9998823404312134,1
702593858341879809,19,11,0.9992111921310425,1
702594959887736832,19,3,-0.0015318798832595348,1
702597292977573888,5,8,0.999995768070221,1
702606090412953600,16,13,0.9999957084655762,1
702606738017624064,9,0,-0.00032954750349745154,1
702608955281899520,19,1,-0.0010132647585123777,1
702611511638937600,19,0,-0.00051900401012972,1
702619275706683398,13,8,0.9999947547912598,1
702632899317768192,19,3,-0.0006718552322126925,1
702633723087355905,19,0,-0.00044277709093876183,1
702639617342730240,19,0,-0.0006386293098330498,1
702643033402183680,19,16,0.9989835619926453,1
702649525719072768,19,0,-0.0004945645923726261,1
702649854397263872,19,4,-0.001660170848481357,1
702650077903458304,13,0,-0.0006610826821997762,1
702652878788423689,19,7,0.9990420937538147,1
702654832985960448,19,0,-0.0006347717135213315,1
702658067582881792,16,5,0.9999954104423523,1
702659022869016576,9,9,0.9995152950286865,1
702663815406571520,19,9,0.9989585280418396,1
702668211779665920,13,0,0.0001451441494282335,1
702669091904036864,19,18,0.9990308284759521,1
702670544592728064,19,5,0.999187171459198,1
702671288070971394,19,18,0.9992284774780273,1
702672120594075651,19,6,0.9993137717247009,1
702673340436242432,19,5,0.9990804195404053,1
702674386344497152,16,3,9.642889199312776e-05,1
702679731423059969,19,19,0.9991267919540405,1
702681762166677504,5,2,-0.00010806354111991823,1
702693936234696706,19,12,0.9992260932922363,1
702694019227369473,19,9,0.9990934133529663,1
702695005945765889,19,6,0.9990559220314026,1
702698902634545152,19,9,0.9990454316139221,1
702700722673065984,19,3,0.00041494876495562494,1
702706827717431297,19,19,0.9992568492889404,1
702707055266820097,19,0,-0.0007536338525824249,1
702710452552339456,5,0,9.553617019264493e-06,1
702710580113608705,5,0,-0.0006614248268306255,1
702710846754000896,19,14,0.9998415112495422,1
702713490730041344,19,0,-0.00044809342944063246,1
702713494618173440,19,15,0.9989909529685974,1
702718402935332864,19,13,0.9991645216941833,1
702718944814227457,19,16,0.9990283250808716,1
702722037907853312,16,5,0.999997079372406,1
702722314824257537,19,14,0.9990510940551758,1
702722572539060224,19,0,-0.0003121400368399918,1
702723144591618049,16,0,-0.00016267434693872929,1
702734296918917120,19,2,-0.0006684762774966657,1
702751036545507329,19,9,0.9991183876991272,1
702804142754934784,19,8,0.9989935755729675,1
702817132980137984,19,2,-0.0002904158318415284,1
702817952991547392,16,2,-5.99382801738102e-05,1
702818257120698368,19,0,-0.00025212462060153484,1
702821164750675969,19,3,-0.0011961236596107483,1
702843009008844800,14,6,0.9993065595626831,1
702851667402887168,19,13,0.9989878535270691,1
702857507597893633,16,4,-7.575036579510197e-05,1
702858226547736577,5,10,0.9999934434890747,1
702868893509914624,19,11,0.9992997050285339,1
702875665469677572,19,6,0.9993128776550293,1
702878637519933441,19,3,-0.00014676651335321367,1
702881968766062592,16,2,-0.00014327104145195335,1
702884285485690881,5,0,-1.5409457773785107e-05,1
702893507267039232,19,12,0.9993188977241516,1
702895148276051968,16,1,1.0666051821317524e-05,1
702895842001350656,19,2,-0.00033723856904543936,1
702895972796469249,19,11,0.9990345239639282,1
702896245556191232,19,5,0.9998239874839783,1
702899476525162496,19,0,-0.000688551866915077,1
702907825329201153,19,10,0.9991762638092041,1
702909695351074816,5,5,0.9999979734420776,1
702911416538271744,19,1,-0.0009553482523187995,1
702914911970656257,19,5,0.999141275882721,1
702919945806598145,19,1,-0.0004265866882633418,1
702923443197632512,5,18,0.9990389943122864,1
702926135441678336,19,15,0.9990473389625549,1
702926203875799040,19,12,0.999019980430603,1
702928208455401472,16,0,-8.656592399347574e-05,1
702934960177549313,19,5,0.9998317360877991,1
702936466981130240,19,15,0.9990065097808838,1
702938567279034368,19,11,0.9988450407981873,1
702940067715805185,5,0,5.294580842019059e-05,1
702944737628565504,16,4,5.591865556198172e-05,1
702946627275722752,19,12,0.9988444447517395,1
702956348045131777,19,2,-0.0003012172819580883,1
702959797612601344,19,13,0.9998196959495544,1
702960306868264960,19,11,0.9991494417190552,1
702962568508284928,5,11,0.9999942779541016,1
702968326348210179,19,11,0.9989977478981018,1
702968409185583105,19,10,0.9990487694740295,1
702968832739172352,16,12,0.9999964237213135,1
702970198320484352,16,5,0.9999961853027344,1
702971644373905409,19,11,0.9990379214286804,1
702971694370201600,16,1,-0.000308019807562232,1
702975164657459202,16,4,0.00011022919352399185,1
702975189802426369,19,15,0.9989956617355347,1
702978121822289920,19,0,3.979181929025799e-05,1
702980710437617664,14,2,-0.0005781729705631733,1
702982868008439808,19,0,-0.0005790842697024345,1
702983335170199552,19,1,-0.0002759924391284585,1
702983472286138369,16,2,-0.0001860129414126277,1
702984036717830144,19,1,-0.0007025529048405588,1
702987291636142080,16,9,0.999995768070221,1
702987344714952705,5,4,-4.6084245695965365e-05,1
702991353534242816,13,0,-3.894957262673415e-05,1
702993914228137984,16,4,-1.06652705653687e-05,1
702996108201439232,16,5,0.9999968409538269,1
702997383269879809,19,1,-0.0004412503622006625,1
702999615826694144,19,1,-0.0008807667763903737,1
703003711015092226,16,0,-0.00011130471830256283,1
703004511913127936,19,1,-0.0007204866269603372,1
703004708005421056,16,2,-0.00016291593783535063,1
703006625666351105,19,2,-0.00030608358792960644,1
703010084150972417,13,7,0.9999969005584717,1
703012424564269057,16,0,-0.00011913812340935692,1
703015129194037249,19,19,0.9995822906494141,1
703016814025056257,13,19,0.9999859929084778,1
703016895721705472,19,11,0.9987936019897461,1
703017933975511044,19,10,0.9993258714675903,1
703018453746188288,5,3,-3.02941189147532e-05,1
703022462125088769,19,2,-0.000630915688816458,1
703022867923935232,19,7,0.9992355108261108,1
703024873635979264,19,8,0.9990134239196777,1
703028020307742721,19,4,-0.0014402177184820175,1
703028623037566976,19,1,-0.0009282994433306158,1
703028694567165952,5,10,0.9999910593032837,1
703030312394166272,19,8,0.999184787273407,1
703030765869617152,19,14,0.9991872906684875,1
703031740609114112,13,3,-5.659696398652159e-06,1
703033280678006784,19,8,0.9994873404502869,1
703033439956545537,16,9,0.9999960660934448,1
703034090237333505,16,18,0.999995768070221,1
703035450890391554,16,0,-0.00021726406703237444,1
703036223909142528,19,16,0.9990273714065552,1
703038056090234882,19,1,-0.0008888049051165581,1
703038525885837312,19,1,-0.0006840681307949126,1
703041269547851776,19,9,0.9991981387138367,1
703044441800462337,5,14,0.999991774559021,1
703045504314249216,19,1,-0.0007643761928193271,1
703046181694345216,19,7,0.9991297721862793,1
703051956852498432,16,1,-1.175210127257742e-05,1
703052788536889344,5,9,0.9999963045120239,1
703054197713989632,19,1,-0.0007199181127361953,1
703063221431836672,19,1,-0.0004004599468316883,1
703067771790229504,16,15,0.9999896883964539,1
703069999511040000,19,0,-0.000528895587194711,1
703070545345118208,19,1,-0.000872359611093998,1
703074728760619008,16,10,0.9999955892562866,1
703076286181347330,19,19,0.9998811483383179,1
703077856612487168,19,4,-0.0018776500364765525,1
703078392716005376,19,2,-0.00020412182493600994,1
703079991857131520,16,2,5.309612788551021e-06,1
703082820634279936,9,1,-0.00041000309283845127,1
703083392359731200,19,0,-0.0007300390279851854,1
703083522349625344,19,15,0.9991458654403687,1
703084813440389120,19,7,0.9989951848983765,1
703085997773303809,19,0,-0.000543791800737381,1
703088273053360129,5,5,0.9998273253440857,1
703088796716408832,17,4,0.5518883466720581,1
703090989410332673,5,18,0.9999954104423523,1
703091226388537344,19,2,-0.0006067045615054667,1
703118681136467969,19,6,0.9989802837371826,1
703121563353133056,19,6,0.9989988803863525,1
703175220182396928,5,4,-9.683042299002409e-05,1
703188784133840897,19,0,-0.00018819834804162383,1
703195484496777216,19,16,0.9992026090621948,1
703195921182564354,19,0,-0.0002209706581197679,1
703202705037205504,19,2,-0.00034532498102635145,1
703203375605796864,4,4,0.7293893694877625,1
703206904902725632,19,16,0.9989755749702454,1
703207692622536704,19,8,0.9990984201431274,1
703210283473440769,16,1,-8.826184057397768e-05,1
703215490043351041,16,9,0.9999966025352478,1
703215703365701634,19,12,0.999116837978363,1
703224835346964480,9,3,-2.3026179860607954e-06,1
703229038576472064,19,2,-0.0007254373049363494,1
703239537770762242,7,2,-1.3563559150497895e-05,1
703244680956350464,19,0,-0.0005566949839703739,1
703246738874880001,8,7,0.9999942183494568,1
703250833635307520,19,2,-0.0003966344229411334,1
703257280305876992,19,11,0.9991553425788879,1
703261529584472064,19,0,-0.000631103350315243,1
703263028884549632,19,11,0.9998117685317993,1
703273408017072130,19,16,0.9989693760871887,1
703276469091434497,19,1,-0.0006755931535735726,1
703281171405209601,16,2,-0.0001759257138473913,1
703281797409476608,16,12,0.9999929070472717,1
703285296742408193,19,5,0.9990842938423157,1
703285553270267910,8,5,0.9999939203262329,1
703288610615742464,19,3,-0.00037706541479565203,1
703307903181033472,19,13,0.9988742470741272,1
703308081535422464,16,2,6.554345600306988e-05,1
703312267673100288,5,4,-5.730996235797647e-06,1
703312625032175617,5,1,3.3269741834374145e-05,1
703313152453308416,19,0,-0.0001772762625478208,1
703316141247041536,16,1,-9.221375512424856e-05,1
703317183250755584,5,7,0.9999966621398926,1
703322170940854273,19,0,-0.00021595570433419198,1
703322439221125120,19,2,-0.0002741323842201382,1
703324451320963073,14,0,-0.0006543868803419173,1
703326051280130048,19,6,0.9990012049674988,1
703328315927601152,19,18,0.9990414977073669,1
703328958285225985,19,1,-0.0006957535515539348,1
703328989792878592,5,6,0.9999949932098389,1
703330385313320964,8,14,0.9999927878379822,1
703334335424888838,19,13,0.9989230632781982,1
703334641185513472,19,12,0.9990634322166443,1
703337333702066176,16,18,0.9999960064888,1
703339300293840897,19,5,0.9991907477378845,1
703340368360816642,19,4,-0.0016331033548340201,1
703341704850624512,16,6,0.999158501625061,1
703342314765328385,19,0,1.2115073332097381e-05,1
703342334516273152,19,1,-0.0007677890826016665,1
703348671748947968,19,1,-0.0009049761574715376,1
703353545832009728,14,16,0.9990358948707581,1
703353667735461888,19,0,-0.0007061469368636608,1
703354807596290050,5,0,1.5099327356438152e-05,1
703361027702968322,19,2,-0.0003367668541613966,1
703361414698676224,19,7,0.9990895986557007,1
703364912307793920,19,19,0.9995837807655334,1
703370528384544768,19,0,-0.0006128172972239554,1
703373553664724992,19,16,0.9990943670272827,1
703374357582581760,5,0,-2.0865029000560753e-05,1
703386246777851904,5,19,0.9999862313270569,1
703386326733729796,8,8,0.9999969601631165,1
703387838549794816,19,0,-0.0006299689994193614,1
703388459323494400,19,0,-0.0005224405322223902,1
703392383870889984,19,14,0.9992207288742065,1
703392628184883201,19,2,-0.0006374135846272111,1
703395543389749248,13,13,0.9999967217445374,1
703396631983628289,13,0,0.0003033234388567507,1
703399606638538752,19,10,0.9989720582962036,1
703401136955338752,19,5,0.9990129470825195,1
703401196338348032,19,0,-5.302668796502985e-05,1
703402060734197760,19,2,-0.0005107760080136359,1
703404332872503301,19,14,0.9993562698364258,1
703405523748700160,19,9,0.9990940093994141,1
703406812494766081,9,3,7.090377039276063e-05,1
703411329248399360,5,15,0.9990724921226501,1
703418766852358144,16,6,0.999994158744812,1
703421184327733249,19,1,-0.0007251778151839972,1
703422032382447617,19,3,-0.0003855310205835849,1
703426855311970304,9,0,-5.452211917145178e-05,1
703428679955836929,19,9,0.9991245269775391,1
703431072634310656,19,6,0.999808669090271,1
703435002046840832,19,3,-4.000252374680713e-05,1
703436342865350656,19,7,0.9991001486778259,1
703437226298900480,19,19,0.9994305968284607,1
703441639696678913,19,6,0.9992186427116394,1
703450173083668480,5,2,-9.128113742917776e-05,1
703450871884095493,19,4,-0.001691703568212688,1
703451231793127424,19,6,0.9990310668945312,1
703451301020049409,19,10,0.998968243598938,1
703453970103029760,19,1,-0.0005112923681735992,1
703453978684735488,19,19,0.9992614984512329,1
703454598678384642,19,1,-0.0008247358491644263,1
703455778926174208,19,8,0.9994815587997437,1
703465625151279104,8,2,-0.0001732210657792166,1
703473554852028416,19,9,0.9992004632949829,1
703504182163087361,19,0,-0.000264161906670779,1
703545802690576384,19,16,0.9990436434745789,1
703556800545583105,19,10,0.9991028308868408,1
703558705732661248,5,0,0.0001631117338547483,1
703564162480394241,19,16,0.9991110563278198,1
703590685346234368,19,13,0.9993084073066711,1
703592580898885634,19,3,0.00031361563014797866,1
703594224252547073,5,3,-0.00011760236520785838,1
703594602775879680,19,1,-0.0007447667303495109,1
703599092992180225,19,13,0.9989737272262573,1
703601312815058944,13,0,7.316167466342449e-05,1
703603718747516928,19,18,0.9989876747131348,1
703604445997875200,5,0,-7.665544399060309e-05,1
703611423268720641,19,3,-0.00038326793583109975,1
703613404288786433,19,13,0.9990382790565491,1
703618759517286400,16,18,0.999996542930603,1
703620205054976001,19,13,0.9990856051445007,1
703621938833440768,19,13,0.9990060329437256,1
703623298136084480,16,16,0.9999988079071045,1
703626571542827008,19,6,0.9991146326065063,1
703629937501151232,19,11,0.9998154044151306,1
703634581963014144,19,12,0.9990208745002747,1
703637090353987585,16,0,1.6624262570985593e-05,1
703638721812271104,19,18,0.9991308450698853,1
703638821326471169,19,18,0.9998231530189514,1
703641390668976129,5,6,0.9999954104423523,1
703641424860979203,19,19,0.9992552399635315,1
703641440719675393,19,6,0.9998089671134949,1
703641853581615104,19,1,-0.0008896674844436347,1
703644158955806720,16,14,0.999992311000824,1
703646097676304384,19,15,0.9990171194076538,1
703646141813026817,16,6,0.9999951720237732,1
703649789871718400,19,4,-0.00155052007175982,1
703650376206020608,19,11,0.9992128014564514,1
703650800925544448,16,2,-3.4722612326731905e-05,1
703655323211579394,19,3,-0.0003652243467513472,1
703656399147024384,13,1,7.884018850745633e-05,1
703656988400549888,19,3,-0.001086128642782569,1
703662947852283905,19,0,-0.0006030971417203546,1
703665193910452224,19,5,0.9991454482078552,1
703666071795077120,16,18,0.9999970197677612,1
703666776651997184,19,9,0.9991162419319153,1
703667741975130112,19,5,0.9993311166763306,1
703669624295071744,19,0,-0.0005805341061204672,1
703669702413914114,19,9,0.9992501139640808,1
703669955804459008,19,10,0.9992390275001526,1
703675130254368768,19,0,-0.0003901786694768816,1
703676855925153792,19,0,-0.00021077317069284618,1
703678153001189376,19,0,-0.0005339209455996752,1
703679769720836098,19,9,0.9993419647216797,1
703682201578311680,19,10,0.9990761876106262,1
703682433183514625,19,2,-0.0002815998450387269,1
703683178750414849,19,0,-0.00029241785523481667,1
703685235376943104,19,6,0.998896062374115,1
703685449336889345,19,8,0.9990459680557251,1
703687272244207616,7,14,0.9999929070472717,1
703687302116196352,19,8,0.9991282224655151,1
703688260048977920,5,13,0.9999970197677612,1
703688720382300162,19,0,-0.00024082734307739884,1
703689021147455488,19,5,0.9993427991867065,1
703690078888050688,19,18,0.9993140697479248,1
703691136334995456,19,0,-0.0002713236026465893,1
703695401229144069,19,12,0.9990895390510559,1
703695611346849793,19,13,0.9990779757499695,1
703697557902499841,19,19,0.9998785853385925,1
703698189451264000,8,0,-1.1780766726587899e-05,1
703698345294827520,16,6,0.9999967813491821,1
703698873571635200,19,0,-0.00029111679759807885,1
703700290013437952,19,7,0.9991020560264587,1
703700630402048004,19,0,-4.697222902905196e-05,1
703701065229844480,19,16,0.9991399645805359,1
703701368792600577,19,3,-9.000178397400305e-05,1
703705288331800576,11,12,0.9999937415122986,1
703706379316555776,19,2,-0.0008056460064835846,1
703708338081509377,16,1,-2.6912979592452757e-05,1
703708961409626113,19,2,-0.0003169513074681163,1
703709451547766788,19,0,-0.00015326045104302466,1
703710686648639488,14,19,0.9991440773010254,1
703711101406605314,19,7,0.9992274641990662,1
703712535309111297,19,1,-0.000962100166361779,1
703712817724133376,5,0,-2.561142764534452e-06,1
703713251419299840,16,8,0.999828040599823,1
703714815571849216,16,1,-9.320094977738336e-05,1
703715325804572672,5,5,0.9999960064888,1
703715456914337792,19,7,0.9989718198776245,1
703715467655909376,19,16,0.9990976452827454,1
703717391071580160,16,0,-0.00021084632317069918,1
703717925522255872,19,3,0.0002055553486570716,1
703720308172312576,5,18,0.9999955892562866,1
703720426837508097,19,1,-0.0006527777295559645,1
703721363878633472,19,4,-0.00133922987151891,1
703721752162078721,19,8,0.9990748763084412,1
703721893635952640,16,19,0.9999859929084778,1
703722065329852416,19,0,-0.0002951690985355526,1
703722107197374466,19,5,0.9993335604667664,1
703724400906891264,19,0,-0.0006136035080999136,1
703725066626973696,11,4,0.0001162748085334897,1
703725454293733376,14,0,-0.0006353366770781577,1
703725519544700928,5,2,-0.00013084027159493417,1
703726552413036544,19,0,-4.485452882363461e-05,1
703726692687155200,19,0,0.0001335128617938608,1
703726786610393089,19,16,0.9990917444229126,1
703726919179591680,19,9,0.9992486834526062,1
703729113421447168,9,19,0.9991100430488586,1
703729428539564032,19,14,0.9992761015892029,1
703730096910286848,19,8,0.9994914531707764,1
703730726651482112,19,1,-0.0006434944225475192,1
703731674736156672,19,1,-0.0008459770469926298,1
703732109651943424,19,9,0.9992632865905762,1
703733906370125825,19,12,0.9993233680725098,1
703734469090349056,5,6,0.9999940991401672,1
703736372906094597,19,8,0.9987418055534363,1
703737268184424448,19,1,-0.000518919201567769,1
703737477241118724,8,5,0.9999954104423523,1
703739620140425218,16,11,0.999998152256012,1
703740909104582656,19,12,0.9994877576828003,1
703742539367636992,11,12,0.9999946355819702,1
703743224410730496,19,11,0.9989697933197021,1
703744536116379648,16,4,-2.5803787139011547e-05,1
703745546524237824,19,0,-0.0003886654449161142,1
703747105224003584,19,11,0.9989988207817078,1
703747249906458624,19,0,-0.0006043264293111861,1
703747526067937282,19,8,0.9990469217300415,1
703747780045438976,5,1,4.864901347900741e-05,1
703747941169827840,19,10,0.9991723299026489,1
703748319558946816,16,6,0.9999953508377075,1
703750424990523392,19,19,0.9998779296875,1
703751978631888896,16,3,-0.0001847505191108212,1
703752550097399808,13,13,0.9999880790710449,1
703755250751184896,19,0,0.00019462592899799347,1
703755692826456064,16,2,-0.0001221102720592171,1
703756960252956672,19,1,-0.0009781615808606148,1
703757694742749185,19,2,-0.00020476189092732966,1
703760535657906177,19,1,-0.0007980972295626998,1
703760881621016576,19,3,-0.0013812826946377754,1
703761153210589184,19,0,-0.0006885294569656253,1
703761803436802048,19,0,9.803596913116053e-05,1
703765033969434624,19,3,-0.00034048923407681286,1
703766762584584196,19,3,0.0001977478532353416,1
703767995714174976,19,19,0.9992207884788513,1
703770096741838848,19,16,0.9991890788078308,1
703771131824762880,19,1,-0.0004097274213563651,1
703771361047650305,19,0,-0.000589450413826853,1
703772038251601922,16,6,0.9999938607215881,1
703773117257220098,5,10,0.9999942779541016,1
703776265283588096,19,0,-0.0004555662162601948,1
703776281540820992,13,9,0.999995768070221,1
703776390613700608,19,5,0.9998301863670349,1
703776421403951104,13,1,5.800231883767992e-05,1
703776651113586690,19,0,2.5435936549911276e-05,1
703777049253703680,9,10,0.9993306398391724,1
703778595915739136,19,14,0.9991872906684875,1
703779271089631232,19,0,-0.0003482690663076937,1
703782598464696320,19,3,0.00026598808472044766,1
703785278562033664,19,1,-0.0005153868114575744,1
703786400169238528,16,0,-3.872800516546704e-05,1
703789376921333760,19,15,0.9997961521148682,1
703790652119785472,19,5,0.9991234540939331,1
703790862594134016,19,0,-0.0006578463362529874,1
703790910245642240,19,4,-0.0017402134835720062,1
703791054022184960,19,18,0.9998220205307007,1
703792700135444480,19,5,0.9998322129249573,1
703792783837028352,19,1,-0.000696058792527765,1
703793681707503616,16,18,0.999992847442627,1
703795654775058432,19,0,-0.0006505813216790557,1
703795978462064640,19,14,0.9992280602455139,1
703803882326126592,19,0,-0.00040525366785004735,1
703804055886372864,19,8,0.999131441116333,1
703805384469774336,13,6,0.9999954700469971,1
703806392155516928,13,5,0.9999966621398926,1
703813580303388672,19,0,-0.0002698877651710063,1
703814273156325376,19,14,0.9991198778152466,1
703817130169540608,19,6,0.9994727969169617,1
703819064175685632,19,1,-0.0006350526236928999,1
703819323824087040,16,9,0.9999969601631165,1
703819642121424897,16,5,0.9999958872795105,1
703823147024318464,16,1,-2.286502240167465e-05,1
703823681005293568,19,5,0.9990609884262085,1
703826460222447618,19,14,0.9993597865104675,1
703828350909829120,19,2,-0.0006136269657872617,1
703829198180216832,16,6,0.999997079372406,1
703831514564268032,19,0,-0.0006016271654516459,1
703832275209703425,19,4,-0.0018322336254641414,1
703841821898575872,19,15,0.999143123626709,1
703843104139276288,19,0,-3.7555906601483e-05,1
703843374168563714,19,1,-0.000551806588191539,1
703851224504733696,19,14,0.9995256066322327,1
703866549719924737,17,19,0.7337772846221924,1
703919378723692544,19,13,0.9988055229187012,1
703921056969523204,19,0,-0.00014858393114991486,1
703921781258715136,19,0,-0.0007045803358778358,1
703922477236289536,19,6,0.9991128444671631,1
703947663495004160,19,0,-0.0005039990064688027,1
703964877510074368,16,10,0.9999948143959045,1
703964954882342912,13,1,-0.0007687101606279612,1
703967733487181824,19,13,0.9991254210472107,1
703968323726393344,16,0,-0.00015581457410007715,1
703971671028449280,19,3,-0.0017209280049428344,1
703972834742112256,19,5,0.99895840883255,1
703976955356585984,19,0,-0.0008063385030254722,1
703979760339329024,19,8,0.9992406368255615,1
703980489850269698,19,4,-0.0013918610056862235,1
703981399716569089,19,6,0.9991575479507446,1
703986124650188801,19,1,-0.0006623720400966704,1
703990094114398208,19,3,-0.00012070205411873758,1
703996266062094336,13,1,-4.159109084866941e-05,1
703997251249541120,19,0,-0.00024559529265388846,1
703997915488874496,19,1,-0.0005520971026271582,1
703998601438035968,16,12,0.9999951124191284,1
703998627744772096,19,0,-0.0006103662890382111,1
703998632748408832,16,8,0.9999967813491821,1
703999069962645504,19,2,-0.001058523659594357,1
703999496540131330,5,1,-0.0006881591398268938,1
704001111171178496,19,14,0.9993623495101929,1
704001396345954304,19,2,-0.00036871538031846285,1
704001559768670208,17,4,0.5126405358314514,1
704002075617792000,19,9,0.999147355556488,1
704004325018718208,19,18,0.9990307092666626,1
704007877736964096,19,5,0.9991865158081055,1
704008917811068928,16,2,-0.0003768824099097401,1
704009484755144704,19,1,-0.0003134711005259305,1
704009901727567872,19,14,0.999527633190155,1
704011281683116032,19,3,-9.270177542930469e-05,1
704011673997320192,19,12,0.9990308284759521,1
704011892071788545,19,5,0.9989546537399292,1
704013965106352128,19,2,-0.0002400437806500122,1
704015283359490049,19,2,-0.00032396797905676067,1
704015284797988864,19,6,0.9989665150642395,1
704016484381675521,5,1,1.1878320947289467e-05,1
704020921284239360,14,1,-0.0007522805244661868,1
704021730348679168,19,1,4.173403067397885e-05,1
704025404386865152,19,0,-0.0004346007772255689,1
704025507847778304,14,0,-0.00021691754227504134,1
704025767395495936,5,1,-0.00036880458355881274,1
704026629870329857,19,0,-1.8787675799103454e-05,1
704026709146796032,13,0,-2.7480709832161665e-05,1
704028720411971584,16,12,0.999163031578064,1
704028866684260352,19,19,0.9994276165962219,1
704028962142478336,16,2,-3.776147059397772e-05,1
704030336426979329,19,0,-0.00038768272497691214,1
704030518678044673,19,13,0.9991551637649536,1
704030947507712000,5,3,-0.0001196656230604276,1
704031889137475585,19,8,0.9991257190704346,1
704034182096424960,19,9,0.9998390674591064,1
704034219140521985,19,1,-0.0006189055275171995,1
704034603107942401,16,15,0.9999909400939941,1
704039790430265344,16,2,-8.923888526624069e-05,1
704042132210892800,19,9,0.9990884065628052,1
704042896828166144,16,16,0.9999976754188538,1
704043154245361664,19,12,0.9990872740745544,1
704046137402118146,19,5,0.9994919300079346,1
704046224878526464,19,12,0.999163031578064,1
704047339430776833,19,1,-0.0007294901297427714,1
704047815333421056,16,0,-1.7371907233609818e-05,1
704048057663545345,5,6,0.9999959468841553,1
704049985218854918,19,0,-0.0005742105422541499,1
704052243738144769,14,1,-0.00039909040788188577,1
704052422805618688,19,11,0.999148428440094,1
704052505638998016,19,0,-0.0002588855568319559,1
704053108494737408,19,2,-0.0006536730215884745,1
704053346517262341,19,10,0.9991185665130615,1
704054376319623168,19,7,0.9990909695625305,1
704055983920689152,19,6,0.9991454482078552,1
704056408627617792,5,3,-9.706228593131527e-05,1
704056482158010368,19,8,0.9994925260543823,1
704057318183317505,19,2,-0.00024622620549052954,1
704057352417226752,5,8,0.9993181228637695,1
704058704010711042,14,0,-0.0006820581620559096,1
704058751578406913,19,16,0.9988189339637756,1
704058761225199616,19,0,-9.996045264415443e-05,1
704059301011320832,19,16,0.9991371035575867,1
704060285481521160,11,0,-0.00020157350809313357,1
704060904460029952,19,0,-0.0005704470677301288,1
704061681601609728,19,4,-0.0015427864855155349,1
704061999106400256,5,2,-0.0006394301308318973,1
704066885323788288,16,8,0.9999956488609314,1
704075027747102722,13,12,0.999992847442627,1
704076111911604224,5,16,0.9992936253547668,1
704076259085537280,16,5,0.9998309016227722,1
704079761337880576,19,0,-0.00041369543760083616,1
704079828782288896,19,12,0.9989856481552124,1
704080197310652417,5,4,-0.0018483351450413465,1
704083929112911872,19,1,-0.0005367599660530686,1
704084787041079296,19,7,0.9990841746330261,1
704085270833061888,19,3,-1.6961661458481103e-05,1
704085450856800256,19,10,0.9998246431350708,1
704088988521467905,19,4,-0.0015384653815999627,1
704091751544438784,16,0,0.00012534248526208103,1
704091822570807296,19,3,0.000261937384493649,1
704093077607096322,11,6,0.9999969005584717,1
704096763326517248,19,2,-0.00030065543251112103,1
704096912333512704,5,8,0.999995768070221,1
704097413447811073,16,8,0.9999962449073792,1
704098079679586306,19,7,0.9989734888076782,1
704098121849184256,17,15,0.6667281985282898,1
704099187659513856,19,0,-0.0005841719103045762,1
704099827630661633,19,0,-0.000532644335180521,1
704101385537716225,19,9,0.9993448853492737,1
704103889969152000,8,1,4.8121848521986976e-05,1
704105793310707713,19,2,-0.0004647983587346971,1
704108300397375488,16,16,0.9999976754188538,1
704108993598365696,19,4,-0.0014205120969563723,1
704109414979080192,16,5,0.9999960064888,1
704110545406959616,5,0,-0.00012992956908419728,1
704110768438902784,19,2,-0.00033849594183266163,1
704111105958940676,19,6,0.999099850654602,1
704111266592329728,19,10,0.9991305470466614,1
704112454624645120,19,10,0.9992353320121765,1
704113586960896000,19,4,-0.0015488466015085578,1
704114015627300868,19,7,0.999026358127594,1
704115657923764224,19,18,0.9998181462287903,1
704116684110635010,13,0,0.00027978167054243386,1
704117231773458433,19,11,0.9990772604942322,1
704117612419088384,19,9,0.9995092153549194,1
704119050213920768,19,15,0.9992005825042725,1
704123137588219904,19,5,0.999495267868042,1
704125574252396544,19,19,0.9992486238479614,1
704125747703779328,5,11,0.998833954334259,1
704126944883843078,16,2,-3.193868906237185e-05,1
704128560785653761,5,0,-0.00013263095752336085,1
704129178539565056,19,0,-0.0007076478214003146,1
704130088921636864,19,13,0.9992246031761169,1
704130773398515713,19,0,-0.0006114905118010938,1
704131378384777218,13,8,0.9999956488609314,1
704133354002784256,5,1,2.7351347853254993e-06,1
704133408327233536,19,0,-0.0006902285967953503,1
704133476782575617,19,9,0.9991480708122253,1
